"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Brunei Darussalam","BRN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","43260.9221888744","41651.0899663275","48100.4102073999","51353.1178051777","52870.6152114838","62590.5458039573","56324.539072659","43769.5125422963","44168.2815049291","43132.00477481","42176.9816918747","40388.6399498617","38189.7985617756","37866.9093395658","37211.0629768686","35779.1340285957","35154.2311663704","35239.4057418065","35881.1439373599","34994.3425621467","35126.3736539632","35753.4100169555","35875.924592218","34516.2129000907","33551.9701372383","33825.71260492","34063.6145822007","34291.1357729317","34926.6280996174","35277.8023409452","34850.1442215081","34441.122606626","35455.6356432544","35064.8666973036","33981.3370322113","32991.8235809292","33437.1217266932","34244.2069027601","34096.9075567649","32924.9900296506","31678.937310877","31164.0362528468","30038.7344907329","30101.5287956055","29802.7828760991","30646.1092493861","30696.8771489967",
"Bhutan","BTN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","401.738805776295","450.075454561609","453.801374851297","488.735021833149","497.821026319179","503.605610722408","544.079467360695","679.956090885645","691.094586308649","723.967573013399","786.148248223626","777.32416365316","813.258372311706","832.42607767835","874.768784731325","931.878603554114","971.308779497466","1004.50499185339","1040.03687339303","1096.82145772856","1108.43982502698","1175.85682928633","1278.87782564352","1352.97895793629","1409.64799930697","1489.21177727918","1572.46210746629","1840.27160175559","1909.24590609124","2017.90347848821","2235.32267681131","2386.62111130181","2479.15172302171","2500.8645117328","2612.88626816591","2752.63017233678","2940.69996950715","3040.93700292467","3097.14835098189","3238.06046427497","2879.6386187822",
"Botswana","BWA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","357.563247616803","372.861189766151","389.298417129748","403.177379939874","421.149588767527","435.985377584713","453.948451378049","470.848149220773","509.398062087993","572.669028001735","653.169957776354","798.130239710166","977.168526679866","1146.14637698941","1203.72065450649","1258.47239684204","1340.68018932163","1444.41428572203","1588.08700073182","1713.88774583934","1849.24194253808","1946.30945379237","2109.52133001379","2307.14672555662","2418.55756150624","2498.48420133044","2602.05666751944","2800.42882068603","3219.20625200759","3509.7311394321","3624.32959480384","3778.47767445437","3782.55037145529","3757.02329041985","3798.43664753444","3968.32071637769","4100.44348386685","4338.90030493386","4260.2389121221","4572.18088767061","4569.21519599982","4494.93875294505","4683.95585720358","4816.57003945497","4859.62896275333","4986.32798605528","5294.96971033461","5612.32779026205","5837.77926488293","5286.57491795748","5642.22004894122","5899.46284141879","6089.39910958464","6704.53681672967","6895.57441329798","6402.91018338391","6729.06559427961","6855.16031130191","6973.09884562464","7027.04535665129","6299.2087253982",
"Central African Republic","CAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","652.855032152829","674.243976870894","638.389750114435","622.852487928667","624.251480677793","618.219110501801","609.815992408771","625.149198512651","620.882089649267","651.952386498217","655.268350801085","652.10320411944","642.577160896906","645.363811725212","675.740526083286","666.704454294134","689.319016791852","700.508811575956","692.764171942883","658.921755637455","612.646360049771","585.848208505986","611.893062145219","545.131283209004","579.947993575043","587.600309021159","595.599298515941","555.685980184304","555.299692278503","555.604297572761","531.855718672364","515.730017115665","469.43364367341","457.568860812465","466.383137996533","486.365714120559","454.833213388455","467.05226109641","477.318738198794","483.031317889798","460.345207111771","470.356039369875","477.097573810622","442.152813345867","459.345311035111","454.507405681342","466.97683535962","479.192165849015","480.410900119189","513.937395727498","531.712995805671","550.019895518698","575.501888818936","365.116126336385","364.083958043078","377.422917680195","391.473534551141","404.002459146999","412.990202678674","418.31555179171","414.396619069378",
"Canada","CAN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31222.724816522","31830.6171059926","32826.5308068591","34121.6091941822","34227.341749713","35015.7949689871","36024.0992359873","37086.4492996776","38573.1997654019","39776.1794731157","42097.4351198181","42063.6330521731","40368.2920365479","41155.3236376889","42036.9978438542","42315.8073891558","42846.2841957958","43635.0954811371","43596.1355365546","43536.9134032467","44325.4167761306","44917.3698142115","45118.6590977307","42294.234573405",
"Central Europe and the Baltics","CEB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6308.15772409787","5706.21604277794","5613.06246433481","5703.52461942452","5938.79791577501","6287.04060994192","6586.99513869765","6752.24173394936","6944.98451407686","7089.16073570315","7411.23146087777","7694.9565823423","8024.69341202542","8378.73297203771","8892.08552113709","9363.87882809028","10006.1459113767","10688.5995841247","11148.2921655576","10778.9620654209","11001.6834665342","11365.7528114595","11478.7725390163","11645.854572405","12018.5163644988","12521.7914103908","12939.2859597539","13604.1160984396","14243.0542416517","14843.3077709228","14297.5057148578",
"Switzerland","CHE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","59887.020401478","60514.054433133","59373.7415111487","59497.5210247351","61067.7821955469","63032.2992251764","63870.594724382","64476.9842905599","66102.6729662584","68410.0812770381","70199.3238998774","68692.502542959","67909.6010516422","67209.1660075312","67522.1499930045","67394.9716054143","67429.3907450098","68793.5595843226","70691.9467156372","71583.6867042218","74013.0564120652","74705.1554397886","74138.083483024","73555.5996365413","75112.8673911204","76784.6373295658","79367.9002308094","81804.8618433813","82997.6921567092","80262.4856424871","82026.7245120154","82677.599030338","82800.0740759839","83344.523368231","84348.3928201784","84776.1421659748","85570.3960583982","86119.1453732551","87980.6706854377","88413.1917082485","85681.9667910379",
"Channel Islands","CHI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3330.22587253926","3432.80652268401","3498.11734922421","3628.15553432714","3648.613925974","3614.55315868973","3948.98407284714","4021.80716103199","4097.29699821254","4189.42634249342","4197.22595615611","4519.00362306959","4401.65535345555","4114.25624116141","4146.43686158468","3555.3032585782","3635.08719925599","3953.78231686535","4194.3737798364","4480.51395458586","4768.66873304472","5008.4954160143","4395.40714929039","4117.35735934214","4225.92603264292","4331.15743340828","4494.9131371439","4710.70989188929","4976.11169941881","5381.5096669464","5470.47973590331","5800.99877021359","6343.22712933536","6652.02168614047","6877.43443493652","7380.06128434704","7770.53911051387","8235.45760488043","8481.75213125081","8343.70429321055","8685.32179401813","8871.72409006826","9049.21047924787","9321.21853637454","9890.07504113335","10349.6430067359","10887.8637756483","11300.5487360889","11574.7286094758","11273.6175021671","11809.1416273221","12406.4135712753","12941.0299991464","13333.3468340621","13425.6832754043","13574.1692377524","13624.6785491704","13590.9913463306","13901.0183087907","13866.9558433623","12954.4053541779",
"China","CHN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","238.216631254768","175.023372304265","163.906754298747","176.400144188262","203.687474412379","232.60679595708","250.304460571181","229.875868065371","214.769686609804","244.363532682577","283.584855403322","295.379649233061","299.190359719284","315.129106853377","315.816106158208","337.343523152952","326.948883005765","346.938543185464","381.098656321566","404.595917871102","430.854648739046","447.118996663539","480.310474010796","524.408436893203","596.200055951351","667.127363525023","716.104075086962","786.863491695095","861.191965465324","883.762594105905","905.030858570453","975.461192526886","1100.64417174238","1239.1271844926","1384.92771102922","1520.02678450203","1653.43086834505","1787.7638191814","1909.61895536109","2038.20287385107","2193.8929912059","2359.56821727539","2557.88709386907","2797.17171830387","3061.82776434297","3390.7101702354","3800.75908240911","4319.02376854822","4711.63512676117","5128.89506825024","5647.05875239019","6152.68600485336","6591.65085082332","7056.41062734444","7532.77199570517","8016.43143498003","8516.51369911542","9053.21273337092","9619.19248413167","10155.4175557258","10370.3592931282",
"Cote d'Ivoire","CIV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1567.76177346885","1662.73929115085","1621.00270813781","1785.85756343066","2021.58395931368","1886.6924749612","2029.785802192","2048.15559461973","2222.52307715596","2342.90091188165","2482.27638029119","2601.44427648267","2591.39849347415","2620.53716590114","2608.97949519053","2696.07671402303","2907.58510991801","2981.46592417551","3161.06952421695","3095.40345531871","2636.91958605598","2612.15816979911","2506.52566426848","2308.6870710523","2155.53732119466","2164.41970069564","2150.60340159266","2064.78791883546","2013.6148156474","1999.49809424166","1907.53255159866","1840.77406816543","1771.77499300778","1707.17766631011","1662.91307524235","1723.15736879973","1797.43872643382","1910.22986692363","1933.07320175379","1901.57272845536","1847.86996963696","1765.32806149226","1679.40653680303","1566.57717887445","1583.11203908865","1565.42848806208","1575.14284807267","1557.90829418171","1596.25523704653","1616.37819181084","1687.21651908941","1558.96869731226","1637.39280416666","1769.21486904096","1887.16489004353","1972.54568305836","2061.21524653499","2157.24519467902","2247.77660859265","2327.74536365567","2313.79338827553",
"Cameroon","CMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","932.471312159071","924.211105738536","932.262510423614","946.230335161128","958.10231001582","955.419276333781","976.453533381951","849.414570763705","881.618569684685","902.18170943847","906.873749718085","914.595907557793","914.777037342383","938.396865033508","1011.24816625504","1094.19788647481","1005.28651948606","1111.05960849978","1316.54990585008","1355.20775219677","1289.14719584812","1464.00743376394","1526.26155521004","1581.10249184347","1646.80394824188","1724.28651850465","1783.54914640871","1690.68548889647","1509.9571992438","1437.02721623394","1308.70769411761","1221.75290593579","1149.63114720438","1028.44345638693","1018.6920338145","1019.73309976455","1034.50786979465","1053.17736749465","1074.53048301933","1094.11245364201","1106.653951218","1124.43231363943","1143.98535454014","1174.54053128931","1223.93422880138","1217.75695269128","1230.13921210826","1248.66259859339","1249.3751861164","1246.80741869516","1248.18046202444","1255.4772399485","1278.16438392947","1306.02747811535","1343.92845524395","1382.5097900241","1407.27452167776","1419.17613378921","1437.27153388392","1449.27754809853","1419.67671120992",
"Congo, Dem. Rep.","COD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1257.06274506398","1092.74517344473","1291.10151788621","1323.70839977514","1257.63919650716","1236.10193512214","1283.48665981526","1235.11547204301","1252.16168016753","1330.56733159671","1290.74529013517","1331.45832351592","1298.28631813105","1367.0967852882","1372.45661237409","1268.70115937019","1167.85139609326","1143.3179064029","1051.53473709007","1026.95552621552","1021.81222224689","1019.47494621824","990.023457576151","979.731437054273","1008.60134101268","987.494406672002","1007.02633163093","1006.26506882937","982.482985335638","940.448986931474","849.552585839652","749.926642957643","645.553646412776","537.277226009004","497.889314131418","485.41705660352","467.179855662699","430.173534737691","413.536327905714","386.65620703692","350.87083320079","334.120044286685","334.015687788528","341.990665294126","353.731899572971","363.667547892057","370.88583457387","381.455567739075","392.074716646854","390.112108886828","404.151614082661","417.757028533925","432.678407381046","453.9989386694","480.766191513309","497.317039077365","492.802774947731","494.781248470007","506.958273711373","512.586319368358","505.348338974061",
